,庫房,料號,品名,數量,帳務日期,週,工作日,年
1228,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/6/5,22,FALSE,2021
1229,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/6/5,22,FALSE,2021
1230,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/6/6,22,FALSE,2021
1231,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/6/10,23,TRUE,2021
1232,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/6/13,23,FALSE,2021
1233,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/6/14,24,FALSE,2021
1234,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/6/15,24,TRUE,2021
1235,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/6/19,24,FALSE,2021
1236,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/6/19,24,FALSE,2021
1237,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/6/21,25,TRUE,2021
1238,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/6/22,25,TRUE,2021
1239,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/6/23,25,TRUE,2021
1240,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/6/23,25,TRUE,2021
1241,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/6/26,25,FALSE,2021
1242,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/3,26,FALSE,2021
1243,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/3,26,FALSE,2021
1244,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/3,26,FALSE,2021
1245,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/4,26,FALSE,2021
1246,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/7/5,27,TRUE,2021
1247,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/5,27,TRUE,2021
1248,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/6,27,TRUE,2021
1249,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/8,27,TRUE,2021
1250,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/9,27,TRUE,2021
1251,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/10,27,FALSE,2021
1252,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/10,27,FALSE,2021
1253,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/10,27,FALSE,2021
1254,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/10,27,FALSE,2021
1255,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/13,28,TRUE,2021
1256,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/14,28,TRUE,2021
1257,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/7/15,28,TRUE,2021
1258,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/15,28,TRUE,2021
1259,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/16,28,TRUE,2021
1260,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/7/17,28,FALSE,2021
1261,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/17,28,FALSE,2021
1262,DLN5,B00206057,彈性繃帶-非滅菌,6,2021/7/18,28,FALSE,2021
1263,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/19,29,TRUE,2021
1264,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/20,29,TRUE,2021
1265,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/7/23,29,TRUE,2021
1266,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/26,30,TRUE,2021
1267,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/7/28,30,TRUE,2021
1268,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/7/29,30,TRUE,2021
1269,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/7/31,30,FALSE,2021
1270,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/7/31,30,FALSE,2021
1271,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/3,31,TRUE,2021
1272,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/8/4,31,TRUE,2021
1273,DLN5,B00206057,彈性繃帶-非滅菌,4,2021/8/4,31,TRUE,2021
1274,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/5,31,TRUE,2021
1275,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/5,31,TRUE,2021
1276,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/5,31,TRUE,2021
1277,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/8/6,31,TRUE,2021
1278,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/8/9,32,TRUE,2021
1279,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/9,32,TRUE,2021
1280,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/8/10,32,TRUE,2021
1281,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/8/10,32,TRUE,2021
1282,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/11,32,TRUE,2021
1283,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/8/13,32,TRUE,2021
1284,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/19,33,TRUE,2021
1285,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/20,33,TRUE,2021
1286,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/20,33,TRUE,2021
1287,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/8/21,33,FALSE,2021
1288,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/8/21,33,FALSE,2021
1289,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/23,34,TRUE,2021
1290,DLN5,B00206057,彈性繃帶-非滅菌,3,2021/8/24,34,TRUE,2021
1291,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/24,34,TRUE,2021
1292,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/26,34,TRUE,2021
1293,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/28,34,FALSE,2021
1294,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/28,34,FALSE,2021
1295,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/8/28,34,FALSE,2021
1296,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/29,34,FALSE,2021
1297,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/29,34,FALSE,2021
1298,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/8/31,35,TRUE,2021
1299,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/1,35,TRUE,2021
1300,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/9/1,35,TRUE,2021
1301,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/9/1,35,TRUE,2021
1302,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/1,35,TRUE,2021
1303,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/9/3,35,TRUE,2021
1304,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/4,35,FALSE,2021
1305,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/5,35,FALSE,2021
1306,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/5,35,FALSE,2021
1307,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/6,36,TRUE,2021
1308,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/6,36,TRUE,2021
1309,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/8,36,TRUE,2021
1310,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/9,36,TRUE,2021
1311,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/9/10,36,TRUE,2021
1312,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/11,36,FALSE,2021
1313,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/12,36,FALSE,2021
1314,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/9/13,37,TRUE,2021
1315,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/16,37,TRUE,2021
1316,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/16,37,TRUE,2021
1317,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/17,37,TRUE,2021
1318,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/9/19,37,FALSE,2021
1319,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/9/20,38,FALSE,2021
1320,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/9/24,38,TRUE,2021
1321,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/9/24,38,TRUE,2021
1322,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/25,38,FALSE,2021
1323,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/25,38,FALSE,2021
1324,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/9/25,38,FALSE,2021
1325,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/9/27,39,TRUE,2021
1326,DLN5,B00206057,彈性繃帶-非滅菌,4,2021/9/28,39,TRUE,2021
1327,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/1,39,FALSE,2021
1328,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/10/2,39,FALSE,2021
1329,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/3,39,FALSE,2021
1330,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/4,40,FALSE,2021
1331,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/7,40,FALSE,2021
1332,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/10/9,40,TRUE,2021
1333,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/9,40,TRUE,2021
1334,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/10,40,FALSE,2021
1335,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/13,41,TRUE,2021
1336,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/14,41,TRUE,2021
1337,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/15,41,TRUE,2021
1338,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/15,41,TRUE,2021
1339,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/16,41,FALSE,2021
1340,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/18,42,TRUE,2021
1341,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/19,42,TRUE,2021
1342,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/20,42,TRUE,2021
1343,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/21,42,TRUE,2021
1344,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/10/21,42,TRUE,2021
1345,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/22,42,TRUE,2021
1346,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/23,42,FALSE,2021
1347,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/10/24,42,FALSE,2021
1348,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/25,43,TRUE,2021
1349,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/25,43,TRUE,2021
1350,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/26,43,TRUE,2021
1351,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/10/26,43,TRUE,2021
1352,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/27,43,TRUE,2021
1353,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/27,43,TRUE,2021
1354,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/27,43,TRUE,2021
1355,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/27,43,TRUE,2021
1356,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/28,43,TRUE,2021
1357,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/28,43,TRUE,2021
1358,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/28,43,TRUE,2021
1359,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/10/28,43,TRUE,2021
1360,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/28,43,TRUE,2021
1361,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/10/28,43,TRUE,2021
1362,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/28,43,TRUE,2021
1363,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/28,43,TRUE,2021
1364,DLN5,B00206057,彈性繃帶-非滅菌,3,2021/10/29,43,TRUE,2021
1365,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/30,43,FALSE,2021
1366,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/10/30,43,FALSE,2021
1367,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/10/30,43,FALSE,2021
1368,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/1,44,TRUE,2021
1369,DLN5,B00206057,彈性繃帶-非滅菌,4,2021/11/2,44,TRUE,2021
1370,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/2,44,TRUE,2021
1371,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/3,44,TRUE,2021
1372,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/4,44,TRUE,2021
1373,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/4,44,TRUE,2021
1374,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/4,44,TRUE,2021
1375,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/6,44,FALSE,2021
1376,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/6,44,FALSE,2021
1377,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/6,44,FALSE,2021
1378,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/6,44,FALSE,2021
1379,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/6,44,FALSE,2021
1380,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/6,44,FALSE,2021
1381,DLN5,B00206057,彈性繃帶-非滅菌,3,2021/11/7,44,FALSE,2021
1382,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/7,44,FALSE,2021
1383,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/8,45,TRUE,2021
1384,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/8,45,TRUE,2021
1385,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/8,45,TRUE,2021
1386,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/11,45,TRUE,2021
1387,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/11,45,TRUE,2021
1388,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/11,45,TRUE,2021
1389,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/12,45,TRUE,2021
1390,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/12,45,TRUE,2021
1391,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/13,45,FALSE,2021
1392,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/13,45,FALSE,2021
1393,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/13,45,FALSE,2021
1394,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/14,45,FALSE,2021
1395,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/14,45,FALSE,2021
1396,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/15,46,TRUE,2021
1397,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/15,46,TRUE,2021
1398,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/16,46,TRUE,2021
1399,DLN5,B00206057,彈性繃帶-非滅菌,3,2021/11/17,46,TRUE,2021
1400,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/17,46,TRUE,2021
1401,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/17,46,TRUE,2021
1402,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/18,46,TRUE,2021
1403,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/18,46,TRUE,2021
1404,DLN5,B00206057,彈性繃帶-非滅菌,4,2021/11/19,46,TRUE,2021
1405,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/20,46,FALSE,2021
1406,DLN5,B00206057,彈性繃帶-非滅菌,4,2021/11/20,46,FALSE,2021
1407,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/22,47,TRUE,2021
1408,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/23,47,TRUE,2021
1409,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/24,47,TRUE,2021
1410,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/11/24,47,TRUE,2021
1411,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/24,47,TRUE,2021
1412,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/24,47,TRUE,2021
1413,DLN5,B00206057,彈性繃帶-非滅菌,4,2021/11/25,47,TRUE,2021
1414,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/25,47,TRUE,2021
1415,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/25,47,TRUE,2021
1416,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/25,47,TRUE,2021
1417,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/28,47,FALSE,2021
1418,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/11/29,48,TRUE,2021
1419,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/12/1,48,TRUE,2021
1420,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/12/1,48,TRUE,2021
1421,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/12/1,48,TRUE,2021
1422,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/2,48,TRUE,2021
1423,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/2,48,TRUE,2021
1424,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/2,48,TRUE,2021
1425,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/2,48,TRUE,2021
1426,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/2,48,TRUE,2021
1427,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/12/2,48,TRUE,2021
1428,DLN5,B00206057,彈性繃帶-非滅菌,4,2021/12/3,48,TRUE,2021
1429,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/12/4,48,FALSE,2021
1430,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/4,48,FALSE,2021
1431,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/12/5,48,FALSE,2021
1432,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/5,48,FALSE,2021
1433,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/5,48,FALSE,2021
1434,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/6,49,TRUE,2021
1435,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/12/6,49,TRUE,2021
1436,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/6,49,TRUE,2021
1437,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/6,49,TRUE,2021
1438,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/8,49,TRUE,2021
1439,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/8,49,TRUE,2021
1440,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/9,49,TRUE,2021
1441,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/9,49,TRUE,2021
1442,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/9,49,TRUE,2021
1443,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/10,49,TRUE,2021
1444,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/11,49,FALSE,2021
1445,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/12,49,FALSE,2021
1446,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/13,50,TRUE,2021
1447,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/13,50,TRUE,2021
1448,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/12/15,50,TRUE,2021
1449,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/12/16,50,TRUE,2021
1450,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/16,50,TRUE,2021
1451,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/17,50,TRUE,2021
1452,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/12/17,50,TRUE,2021
1453,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/18,50,FALSE,2021
1454,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/12/18,50,FALSE,2021
1455,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/22,51,TRUE,2021
1456,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/22,51,TRUE,2021
1457,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/23,51,TRUE,2021
1458,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/23,51,TRUE,2021
1459,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/23,51,TRUE,2021
1460,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/12/25,51,FALSE,2021
1461,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/25,51,FALSE,2021
1462,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/12/28,52,TRUE,2021
1463,DLN5,B00206057,彈性繃帶-非滅菌,2,2021/12/29,52,TRUE,2021
1464,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/29,52,TRUE,2021
1465,DLN5,B00206057,彈性繃帶-非滅菌,1,2021/12/31,52,TRUE,2021
1466,DLN5,B00206057,彈性繃帶-非滅菌,4,2022/1/3,1,FALSE,2022
1467,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/1/4,1,TRUE,2022
1468,DLN5,B00206057,彈性繃帶-非滅菌,4,2022/1/5,1,TRUE,2022
1469,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/5,1,TRUE,2022
1470,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/1/5,1,TRUE,2022
1471,DLN5,B00206057,彈性繃帶-非滅菌,3,2022/1/6,1,TRUE,2022
1472,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/1/6,1,TRUE,2022
1473,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/6,1,TRUE,2022
1474,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/6,1,TRUE,2022
1475,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/8,1,FALSE,2022
1476,DLN5,B00206057,彈性繃帶-非滅菌,3,2022/1/8,1,FALSE,2022
1477,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/11,2,TRUE,2022
1478,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/1/12,2,TRUE,2022
1479,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/12,2,TRUE,2022
1480,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/13,2,TRUE,2022
1481,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/15,2,FALSE,2022
1482,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/18,3,TRUE,2022
1483,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/1/19,3,TRUE,2022
1484,DLN5,B00206057,彈性繃帶-非滅菌,4,2022/1/20,3,TRUE,2022
1485,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/20,3,TRUE,2022
1486,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/20,3,TRUE,2022
1487,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/20,3,TRUE,2022
1488,DLN5,B00206057,彈性繃帶-非滅菌,4,2022/1/21,3,TRUE,2022
1489,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/1/23,3,FALSE,2022
1490,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/25,4,TRUE,2022
1491,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/1/26,4,TRUE,2022
1492,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/26,4,TRUE,2022
1493,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/1/27,4,TRUE,2022
1494,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/10,6,TRUE,2022
1495,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/11,6,TRUE,2022
1496,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/12,6,FALSE,2022
1497,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/12,6,FALSE,2022
1498,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/12,6,FALSE,2022
1499,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/8,6,TRUE,2022
1500,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/9,6,TRUE,2022
1501,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/15,7,TRUE,2022
1502,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/16,7,TRUE,2022
1503,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/17,7,TRUE,2022
1504,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/17,7,TRUE,2022
1505,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/17,7,TRUE,2022
1506,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/19,7,FALSE,2022
1507,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/19,7,FALSE,2022
1508,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/2/20,7,FALSE,2022
1509,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/22,8,TRUE,2022
1510,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/22,8,TRUE,2022
1511,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/23,8,TRUE,2022
1512,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/2/23,8,TRUE,2022
1513,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/23,8,TRUE,2022
1514,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/2/24,8,TRUE,2022
1515,DLN5,B00206057,彈性繃帶-非滅菌,3,2022/3/2,9,TRUE,2022
1516,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/2,9,TRUE,2022
1517,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/2,9,TRUE,2022
1518,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/3/3,9,TRUE,2022
1519,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/3/4,9,TRUE,2022
1520,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/5,9,FALSE,2022
1521,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/5,9,FALSE,2022
1522,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/5,9,FALSE,2022
1523,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/5,9,FALSE,2022
1524,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/5,9,FALSE,2022
1525,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/5,9,FALSE,2022
1526,DLN5,B00206057,彈性繃帶-非滅菌,2,2022/3/6,9,FALSE,2022
1527,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/6,9,FALSE,2022
1528,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/10,10,TRUE,2022
1529,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/10,10,TRUE,2022
1530,DLN5,B00206057,彈性繃帶-非滅菌,1,2022/3/10,10,TRUE,2022
