,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
177,DLN5,B04150042,免縫膠布,2.0,2020-06-01,23,True,2020,5.0,2.0
178,DLN5,B04150042,免縫膠布,1.0,2020-06-04,23,True,2020,5.0,2.0
179,DLN5,B04150042,免縫膠布,1.0,2020-06-05,23,True,2020,5.0,2.0
180,DLN5,B04150042,免縫膠布,1.0,2020-06-07,23,False,2020,5.0,2.0
181,DLN5,B04150042,免縫膠布,1.0,2020-06-09,24,True,2020,5.0,2.0
182,DLN5,B04150042,免縫膠布,1.0,2020-06-10,24,True,2020,5.0,2.0
183,DLN5,B04150042,免縫膠布,1.0,2020-06-15,25,True,2020,5.0,2.0
184,DLN5,B04150042,免縫膠布,1.0,2020-06-16,25,True,2020,5.0,2.0
185,DLN5,B04150042,免縫膠布,1.0,2020-06-18,25,True,2020,5.0,2.0
186,DLN5,B04150042,免縫膠布,1.0,2020-06-20,25,False,2020,5.0,2.0
187,DLN5,B04150042,免縫膠布,1.0,2020-06-22,26,True,2020,3.0,4.0
188,DLN5,B04150042,免縫膠布,1.0,2020-07-02,27,True,2020,5.0,2.0
189,DLN5,B04150042,免縫膠布,1.0,2020-07-02,27,True,2020,5.0,2.0
190,DLN5,B04150042,免縫膠布,1.0,2020-07-04,27,False,2020,5.0,2.0
191,DLN5,B04150042,免縫膠布,1.0,2020-07-07,28,True,2020,5.0,2.0
192,DLN5,B04150042,免縫膠布,1.0,2020-07-09,28,True,2020,5.0,2.0
193,DLN5,B04150042,免縫膠布,1.0,2020-07-10,28,True,2020,5.0,2.0
194,DLN5,B04150042,免縫膠布,1.0,2020-07-18,29,False,2020,5.0,2.0
195,DLN5,B04150042,免縫膠布,2.0,2020-07-19,29,False,2020,5.0,2.0
196,DLN5,B04150042,免縫膠布,1.0,2020-07-24,30,True,2020,5.0,2.0
197,DLN5,B04150042,免縫膠布,1.0,2020-08-13,33,True,2020,5.0,2.0
198,DLN5,B04150042,免縫膠布,1.0,2020-08-24,35,True,2020,5.0,2.0
199,DLN5,B04150042,免縫膠布,1.0,2020-09-03,36,True,2020,4.0,3.0
200,DLN5,B04150042,免縫膠布,1.0,2020-09-12,37,False,2020,5.0,2.0
201,DLN5,B04150042,免縫膠布,1.0,2020-09-18,38,True,2020,5.0,2.0
202,DLN5,B04150042,免縫膠布,1.0,2020-09-21,39,True,2020,5.0,2.0
203,DLN5,B04150042,免縫膠布,1.0,2020-09-25,39,True,2020,5.0,2.0
204,DLN5,B04150042,免縫膠布,1.0,2020-09-25,39,True,2020,5.0,2.0
205,DLN5,B04150042,免縫膠布,1.0,2020-09-26,39,False,2020,5.0,2.0
206,DLN5,B04150042,免縫膠布,1.0,2020-09-28,40,True,2020,3.0,4.0
207,DLN5,B04150042,免縫膠布,1.0,2020-09-28,40,True,2020,3.0,4.0
208,DLN5,B04150042,免縫膠布,1.0,2020-10-02,40,False,2020,3.0,4.0
209,DLN5,B04150042,免縫膠布,1.0,2020-10-04,40,False,2020,3.0,4.0
210,DLN5,B04150042,免縫膠布,1.0,2020-10-08,41,False,2020,4.0,3.0
211,DLN5,B04150042,免縫膠布,1.0,2020-10-15,42,True,2020,5.0,2.0
212,DLN5,B04150042,免縫膠布,1.0,2020-10-15,42,True,2020,5.0,2.0
213,DLN5,B04150042,免縫膠布,1.0,2020-10-15,42,True,2020,5.0,2.0
214,DLN5,B04150042,免縫膠布,1.0,2020-10-16,42,True,2020,5.0,2.0
215,DLN5,B04150042,免縫膠布,1.0,2020-11-03,45,True,2020,5.0,2.0
216,DLN5,B04150042,免縫膠布,1.0,2020-11-04,45,True,2020,5.0,2.0
217,DLN5,B04150042,免縫膠布,2.0,2020-11-06,45,True,2020,5.0,2.0
218,DLN5,B04150042,免縫膠布,1.0,2020-11-09,46,True,2020,5.0,2.0
219,DLN5,B04150042,免縫膠布,1.0,2020-11-10,46,True,2020,5.0,2.0
220,DLN5,B04150042,免縫膠布,1.0,2020-11-11,46,True,2020,5.0,2.0
221,DLN5,B04150042,免縫膠布,1.0,2020-11-18,47,True,2020,5.0,2.0
222,DLN5,B04150042,免縫膠布,1.0,2020-11-19,47,True,2020,5.0,2.0
223,DLN5,B04150042,免縫膠布,1.0,2020-11-19,47,True,2020,5.0,2.0
224,DLN5,B04150042,免縫膠布,1.0,2020-11-19,47,True,2020,5.0,2.0
225,DLN5,B04150042,免縫膠布,1.0,2020-11-26,48,True,2020,5.0,2.0
226,DLN5,B04150042,免縫膠布,1.0,2020-11-27,48,True,2020,5.0,2.0
227,DLN5,B04150042,免縫膠布,1.0,2020-12-10,50,True,2020,5.0,2.0
228,DLN5,B04150042,免縫膠布,1.0,2020-12-10,50,True,2020,5.0,2.0
229,DLN5,B04150042,免縫膠布,1.0,2020-12-14,51,True,2020,5.0,2.0
230,DLN5,B04150042,免縫膠布,1.0,2020-12-17,51,True,2020,5.0,2.0
231,DLN5,B04150042,免縫膠布,1.0,2020-12-18,51,True,2020,5.0,2.0
232,DLN5,B04150042,免縫膠布,1.0,2020-12-23,52,True,2020,5.0,2.0
233,DLN5,B04150042,免縫膠布,1.0,2020-12-26,52,False,2020,5.0,2.0
234,DLN5,B04150042,免縫膠布,1.0,2021-01-06,1,True,2021,5.0,2.0
235,DLN5,B04150042,免縫膠布,1.0,2021-01-10,1,False,2021,5.0,2.0
236,DLN5,B04150042,免縫膠布,1.0,2021-01-15,2,True,2021,5.0,2.0
237,DLN5,B04150042,免縫膠布,1.0,2021-01-15,2,True,2021,5.0,2.0
238,DLN5,B04150042,免縫膠布,2.0,2021-01-15,2,True,2021,5.0,2.0
239,DLN5,B04150042,免縫膠布,1.0,2021-01-20,3,True,2021,5.0,2.0
240,DLN5,B04150042,免縫膠布,1.0,2021-01-22,3,True,2021,5.0,2.0
241,DLN5,B04150042,免縫膠布,1.0,2021-01-23,3,False,2021,5.0,2.0
242,DLN5,B04150042,免縫膠布,1.0,2021-01-29,4,True,2021,5.0,2.0
243,DLN5,B04150042,免縫膠布,1.0,2021-02-01,5,True,2021,5.0,2.0
244,DLN5,B04150042,免縫膠布,1.0,2021-02-03,5,True,2021,5.0,2.0
245,DLN5,B04150042,免縫膠布,1.0,2021-02-04,5,True,2021,5.0,2.0
246,DLN5,B04150042,免縫膠布,1.0,2021-02-04,5,True,2021,5.0,2.0
247,DLN5,B04150042,免縫膠布,1.0,2021-02-05,5,True,2021,5.0,2.0
248,DLN5,B04150042,免縫膠布,1.0,2021-02-05,5,True,2021,5.0,2.0
249,DLN5,B04150042,免縫膠布,1.0,2021-02-06,5,False,2021,5.0,2.0
250,DLN5,B04150042,免縫膠布,1.0,2021-02-09,6,True,2021,2.0,5.0
251,DLN5,B04150042,免縫膠布,1.0,2021-02-21,7,False,2021,3.0,4.0
252,DLN5,B04150042,免縫膠布,4.0,2021-02-24,8,True,2021,5.0,2.0
253,DLN5,B04150042,免縫膠布,1.0,2021-02-25,8,True,2021,5.0,2.0
254,DLN5,B04150042,免縫膠布,1.0,2021-02-25,8,True,2021,5.0,2.0
255,DLN5,B04150042,免縫膠布,1.0,2021-02-26,8,True,2021,5.0,2.0
256,DLN5,B04150042,免縫膠布,1.0,2021-02-27,8,False,2021,5.0,2.0
257,DLN5,B04150042,免縫膠布,1.0,2021-02-27,8,False,2021,5.0,2.0
258,DLN5,B04150042,免縫膠布,1.0,2021-03-04,9,True,2021,4.0,3.0
259,DLN5,B04150042,免縫膠布,1.0,2021-03-07,9,False,2021,4.0,3.0
260,DLN5,B04150042,免縫膠布,1.0,2021-03-11,10,True,2021,5.0,2.0
261,DLN5,B04150042,免縫膠布,2.0,2021-03-12,10,True,2021,5.0,2.0
262,DLN5,B04150042,免縫膠布,1.0,2021-03-12,10,True,2021,5.0,2.0
263,DLN5,B04150042,免縫膠布,1.0,2021-03-16,11,True,2021,5.0,2.0
264,DLN5,B04150042,免縫膠布,1.0,2021-03-16,11,True,2021,5.0,2.0
265,DLN5,B04150042,免縫膠布,1.0,2021-03-16,11,True,2021,5.0,2.0
266,DLN5,B04150042,免縫膠布,2.0,2021-03-17,11,True,2021,5.0,2.0
267,DLN5,B04150042,免縫膠布,2.0,2021-03-18,11,True,2021,5.0,2.0
268,DLN5,B04150042,免縫膠布,1.0,2021-03-19,11,True,2021,5.0,2.0
269,DLN5,B04150042,免縫膠布,1.0,2021-03-19,11,True,2021,5.0,2.0
270,DLN5,B04150042,免縫膠布,1.0,2021-03-20,11,False,2021,5.0,2.0
271,DLN5,B04150042,免縫膠布,1.0,2021-03-22,12,True,2021,5.0,2.0
272,DLN5,B04150042,免縫膠布,1.0,2021-03-22,12,True,2021,5.0,2.0
273,DLN5,B04150042,免縫膠布,1.0,2021-03-25,12,True,2021,5.0,2.0
274,DLN5,B04150042,免縫膠布,1.0,2021-03-25,12,True,2021,5.0,2.0
275,DLN5,B04150042,免縫膠布,1.0,2021-03-26,12,True,2021,5.0,2.0
276,DLN5,B04150042,免縫膠布,1.0,2021-03-26,12,True,2021,5.0,2.0
277,DLN5,B04150042,免縫膠布,1.0,2021-03-29,13,True,2021,4.0,3.0
278,DLN5,B04150042,免縫膠布,1.0,2021-04-01,13,True,2021,4.0,3.0
279,DLN5,B04150042,免縫膠布,1.0,2021-04-01,13,True,2021,4.0,3.0
280,DLN5,B04150042,免縫膠布,1.0,2021-04-01,13,True,2021,4.0,3.0
281,DLN5,B04150042,免縫膠布,1.0,2021-04-02,13,True,2021,4.0,3.0
282,DLN5,B04150042,免縫膠布,1.0,2021-04-02,13,True,2021,4.0,3.0
283,DLN5,B04150042,免縫膠布,1.0,2021-04-02,13,True,2021,4.0,3.0
284,DLN5,B04150042,免縫膠布,1.0,2021-04-05,14,False,2021,4.0,3.0
285,DLN5,B04150042,免縫膠布,2.0,2021-04-09,14,True,2021,4.0,3.0
286,DLN5,B04150042,免縫膠布,1.0,2021-04-12,15,True,2021,5.0,2.0
287,DLN5,B04150042,免縫膠布,2.0,2021-04-13,15,True,2021,5.0,2.0
288,DLN5,B04150042,免縫膠布,1.0,2021-04-13,15,True,2021,5.0,2.0
289,DLN5,B04150042,免縫膠布,1.0,2021-04-14,15,True,2021,5.0,2.0
290,DLN5,B04150042,免縫膠布,1.0,2021-04-16,15,True,2021,5.0,2.0
291,DLN5,B04150042,免縫膠布,1.0,2021-04-17,15,False,2021,5.0,2.0
292,DLN5,B04150042,免縫膠布,1.0,2021-04-18,15,False,2021,5.0,2.0
