,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
11,2020-10-27,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,10.0,10.0,0.0,44
12,2020-11-24,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,10.0,10.0,0.0,48
13,2020-12-01,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,10.0,10.0,0.0,49
14,2020-12-29,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,10.0,10.0,0.0,53
0,2021-01-12,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,10.0,10.0,0.0,2
1,2021-01-19,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,20.0,20.0,0.0,3
2,2021-01-26,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,10.0,10.0,0.0,4
3,2021-02-10,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,10.0,10.0,0.0,6
4,2021-02-26,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,2.0,2.0,0.0,8
5,2021-03-23,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,20.0,20.0,0.0,12
6,2021-03-30,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,20.0,20.0,0.0,13
7,2021-04-08,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,20.0,20.0,0.0,14
8,2021-05-04,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,15.0,15.0,0.0,18
9,2021-05-25,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,10.0,10.0,0.0,21
10,2021-06-29,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,10.0,10.0,0.0,26
11,2021-07-13,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,10.0,10.0,0.0,28
12,2021-08-10,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,20.0,20.0,0.0,32
13,2021-08-17,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,5.0,5.0,0.0,33
14,2021-08-31,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,10.0,10.0,0.0,35
15,2021-09-07,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,10.0,10.0,0.0,36
16,2021-09-14,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,20.0,20.0,0.0,37
17,2021-10-12,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,5.0,5.0,0.0,41
18,2021-10-26,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,20.0,20.0,0.0,43
19,2021-11-09,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,10.0,10.0,0.0,45
20,2021-11-23,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,20.0,20.0,0.0,47
21,2021-12-07,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,5.0,5.0,0.0,49
22,2021-12-22,K82600612,張氏糞便收集器,800個/箱,個,T,20.0,0.0,0.0,20.0,20.0,0.0,51
