,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
30,2019-12-03,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,49
31,2019-12-24,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,52
32,2019-12-31,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,1
0,2020-01-07,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,,0.0,100.0,100.0,0.0,2
1,2020-01-14,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,,0.0,100.0,100.0,0.0,3
2,2020-01-21,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,,0.0,100.0,100.0,0.0,4
3,2020-02-11,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,7
4,2020-06-16,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,25
5,2020-07-06,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,28
6,2020-08-04,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,32
7,2020-08-11,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,30.0,30.0,0.0,33
8,2020-08-18,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,30.0,30.0,0.0,34
9,2020-09-01,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,36
10,2020-10-06,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,41
11,2020-11-17,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,47
12,2020-11-24,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,48
13,2020-12-08,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,50
14,2020-12-16,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,51
0,2021-01-07,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,1
1,2021-01-19,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,3
2,2021-01-21,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,3
3,2021-03-30,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,13
4,2021-04-08,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,14
5,2021-05-04,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,18
6,2021-05-11,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,19
7,2021-07-23,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,29
8,2021-08-05,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,31
9,2021-08-17,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,33
10,2021-08-24,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,34
11,2021-09-14,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,37
12,2021-10-19,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,42
13,2021-11-16,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,30.0,30.0,0.0,46
14,2021-11-23,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,47
15,2021-12-07,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,49
16,2021-12-22,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,51
17,2021-12-28,B08142448,紗布墊 10cmx10cmx8ply,2片/包,包,T,100.0,0.0,0.0,50.0,50.0,0.0,52
