,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,31,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,32,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,33,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,34,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,35,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,36,False,2022-01-03,202201.0,C-計價
42795,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,37,True,2022-09-16,,
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,38,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,39,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,40,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,41,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,42,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,43,False,2022-01-03,202201.0,C-計價
42796,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,44,True,2022-10-31,,
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,45,False,2022-01-03,202201.0,C-計價
42797,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,46,True,2022-11-16,,
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,47,False,2022-01-03,202201.0,C-計價
42798,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,48,False,2022-12-03,,
42799,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,49,True,2022-12-08,,
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,50,False,2022-01-03,202201.0,C-計價
42776,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,0.0,51,False,2022-01-03,202201.0,C-計價
42800,DLI1,C18100251,〞巴德〞 耐吉瑞透析導管20CM,1.0,52,True,2022-12-28,,
