,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
26,2020-11-02,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,45
27,2020-11-16,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,47
28,2020-11-23,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,48
29,2020-11-30,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,50.0,50.0,0.0,49
30,2020-12-07,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,50
31,2020-12-14,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,150.0,150.0,0.0,51
32,2020-12-28,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,53
0,2021-01-04,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,1
1,2021-01-11,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,2
2,2021-01-21,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,300.0,300.0,0.0,3
3,2021-01-25,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,200.0,200.0,0.0,4
4,2021-02-01,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,50.0,50.0,0.0,5
5,2021-03-29,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,13
6,2021-04-12,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,150.0,150.0,0.0,15
7,2021-04-19,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,16
8,2021-04-26,B08142337,紗布墊 3〞x3〞x8ply,2片/包,包,T,200.0,0.0,0.0,100.0,100.0,0.0,17
