,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
14,2020-12-28,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,10.0,10.0,0.0,53
0,2021-01-11,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,2
1,2021-03-26,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,20.0,20.0,0.0,12
2,2021-04-08,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,14
3,2021-04-12,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,15
4,2021-05-10,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,19
5,2021-05-17,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,20
6,2021-06-07,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,23
7,2021-06-07,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,23
8,2021-08-09,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,32
9,2021-09-13,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,37
10,2021-10-26,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,43
11,2021-10-29,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,43
12,2021-11-15,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,46
13,2021-12-13,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,50
14,2021-12-22,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,51
