,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
3,2021-02-20,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,100.0,100.0,0.0,7
4,2021-03-30,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,100.0,100.0,0.0,13
5,2021-04-06,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,150.0,150.0,0.0,14
6,2021-04-20,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,200.0,200.0,0.0,16
7,2021-04-27,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,17
8,2021-05-04,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,18
9,2021-05-12,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,19
10,2021-05-18,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,20
11,2021-05-24,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,150.0,150.0,0.0,21
12,2021-05-25,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,21
13,2021-06-01,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,22
14,2021-06-08,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,23
15,2021-06-11,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,150.0,150.0,0.0,23
16,2021-06-15,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,24
17,2021-06-22,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,25
18,2021-06-29,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,150.0,150.0,0.0,26
19,2021-07-06,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,150.0,150.0,0.0,27
20,2021-07-13,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,28
21,2021-07-20,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,100.0,100.0,0.0,29
22,2021-07-29,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,200.0,200.0,0.0,30
23,2021-08-05,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,200.0,200.0,0.0,31
24,2021-08-10,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,150.0,150.0,0.0,32
25,2021-08-17,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,33
26,2021-08-24,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,34
27,2021-08-31,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,35
28,2021-09-07,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,36
29,2021-09-14,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,150.0,150.0,0.0,37
30,2021-09-20,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,38
31,2021-09-28,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,150.0,150.0,0.0,39
32,2021-10-05,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,40
33,2021-10-12,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,41
34,2021-10-18,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,150.0,150.0,0.0,42
35,2021-10-26,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,43
36,2021-11-02,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,44
37,2021-11-09,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,45
38,2021-11-16,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,46
39,2021-11-23,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,47
40,2021-11-30,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,100.0,100.0,0.0,48
41,2021-12-07,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,49
42,2021-12-16,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,50
43,2021-12-22,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,150.0,150.0,0.0,51
44,2021-12-28,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,52
