,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
9,2020-05-19,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,21
10,2020-05-26,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,22
11,2020-06-09,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,24
12,2020-06-16,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,25
13,2020-07-21,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,30
14,2020-07-28,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,31
15,2020-08-11,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,33
16,2020-08-18,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,34
17,2020-09-15,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,38
18,2020-09-29,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,40
19,2020-10-06,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,41
20,2020-10-13,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,42
21,2020-10-27,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,44
22,2020-12-01,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,49
23,2020-12-08,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,50
24,2020-12-15,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,51
25,2020-12-22,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,52
26,2020-12-29,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,53
0,2021-01-04,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,1
1,2021-01-12,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,2
2,2021-01-26,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,4
3,2021-03-02,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,9
4,2021-03-16,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,11
5,2021-03-23,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,12
6,2021-03-30,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,13
7,2021-04-06,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,14
8,2021-04-13,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,15
9,2021-04-20,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,16
10,2021-05-12,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,19
11,2021-05-18,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,20
12,2021-05-25,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,21
13,2021-06-01,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,22
14,2021-06-08,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,23
15,2021-06-23,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,2.0,2.0,0.0,25
16,2021-07-06,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,27
17,2021-08-05,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,31
18,2021-09-14,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,37
19,2021-11-02,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,44
20,2021-11-09,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,1.0,1.0,0.0,45
21,2021-11-30,B03353000,宜拉膠帶,7.5cmx5M(3〞x5YD),捲,T,1.0,0.0,0.0,5.0,5.0,0.0,48
