,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
2,2020-03-10,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,11
3,2020-03-31,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,14
4,2020-04-07,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,15
5,2020-04-14,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,16
6,2020-04-21,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,17
7,2020-06-23,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,3.0,3.0,0.0,26
8,2020-07-21,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,30
9,2020-07-28,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,31
10,2020-09-29,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,40
11,2020-10-06,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,41
12,2020-10-13,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,42
13,2020-12-08,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,50
0,2021-01-04,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,1
1,2021-01-12,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,2
2,2021-01-26,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,4
3,2021-03-23,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,12
4,2021-03-30,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,13
5,2021-04-06,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,14
6,2021-04-13,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,15
7,2021-05-12,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,19
8,2021-06-01,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,22
9,2021-06-08,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,23
10,2021-06-23,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,2.0,2.0,0.0,25
11,2021-07-06,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,27
12,2021-08-05,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,31
13,2021-09-14,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,37
14,2021-11-02,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,44
15,2021-11-09,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,45
16,2021-11-16,B03251310,透氣帶膠,無切 3〞x5yd 25捲/盒,捲,T,1.0,0.0,0.0,1.0,1.0,0.0,46
